job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,96,False,,,0.0198,0.517616,run_6/f-603/ixs-918-920/triple/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,99,False,,,0.0198,0.494593,run_6/f-603/ixs-918-920/triple/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,98,False,,,0.0198,0.442774,run_6/f-603/ixs-918-920/triple/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,92,False,,,0.0198,0.491639,run_6/f-603/ixs-918-920/triple/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,97,False,,,0.0198,0.609378,run_6/f-603/ixs-918-920/triple/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,95,False,,,0.0198,0.547282,run_6/f-603/ixs-918-920/triple/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,93,False,,,0.0198,0.385646,run_6/f-603/ixs-918-920/triple/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,918,920,triple,91,False,,,0.0198,0.569221,run_6/f-603/ixs-918-920/triple/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,99,False,,,0.0198,0.443279,run_6/f-603/ixs-329-331/single/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,98,False,,,0.0198,0.481744,run_6/f-603/ixs-329-331/single/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,92,False,,,0.0198,0.376627,run_6/f-603/ixs-329-331/single/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,96,False,,,0.0198,0.392837,run_6/f-603/ixs-329-331/single/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,94,False,,,0.0198,0.522612,run_6/f-603/ixs-329-331/single/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,95,False,,,0.0198,0.355793,run_6/f-603/ixs-329-331/single/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,97,False,,,0.0198,0.446927,run_6/f-603/ixs-329-331/single/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,91,False,,,0.0198,0.56476,run_6/f-603/ixs-329-331/single/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,93,False,,,0.0198,0.389183,run_6/f-603/ixs-329-331/single/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,single,100,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,0.0,,run_6/f-603/ixs-329-331/single/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,95,False,,,0.0198,0.414383,run_6/f-603/ixs-329-331/triple/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,96,False,,,0.0198,0.440021,run_6/f-603/ixs-329-331/triple/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,97,False,,,0.0198,0.510633,run_6/f-603/ixs-329-331/triple/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,94,False,,,0.0198,0.558368,run_6/f-603/ixs-329-331/triple/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,93,False,,,0.0198,0.388616,run_6/f-603/ixs-329-331/triple/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,91,False,,,0.0198,0.546461,run_6/f-603/ixs-329-331/triple/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,92,False,,,0.0198,0.400446,run_6/f-603/ixs-329-331/triple/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,98,False,,,0.0198,0.555865,run_6/f-603/ixs-329-331/triple/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,100,False,,,0.0198,0.463011,run_6/f-603/ixs-329-331/triple/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,329,331,triple,99,False,,,0.0198,0.591911,run_6/f-603/ixs-329-331/triple/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,98,False,,,0.0198,0.443441,run_6/f-603/ixs-1451-1453/single/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,97,False,,,0.0198,0.504384,run_6/f-603/ixs-1451-1453/single/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,93,False,,,0.0198,0.448418,run_6/f-603/ixs-1451-1453/single/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,95,False,,,0.0198,0.524383,run_6/f-603/ixs-1451-1453/single/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,94,False,,,0.0198,0.512939,run_6/f-603/ixs-1451-1453/single/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,91,False,,,0.0198,0.483376,run_6/f-603/ixs-1451-1453/single/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,99,False,,,0.0198,0.547521,run_6/f-603/ixs-1451-1453/single/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,100,False,,,0.0198,0.557935,run_6/f-603/ixs-1451-1453/single/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,92,False,,,0.0198,0.560667,run_6/f-603/ixs-1451-1453/single/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,single,96,False,,,0.0198,0.437231,run_6/f-603/ixs-1451-1453/single/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,98,False,,,0.0198,0.478008,run_6/f-603/ixs-1451-1453/triple/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,99,False,,,0.0198,0.610548,run_6/f-603/ixs-1451-1453/triple/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,94,False,,,0.0198,0.460337,run_6/f-603/ixs-1451-1453/triple/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,97,False,,,0.0198,0.590316,run_6/f-603/ixs-1451-1453/triple/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,96,False,,,0.0198,0.600402,run_6/f-603/ixs-1451-1453/triple/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,91,False,,,0.0198,0.616336,run_6/f-603/ixs-1451-1453/triple/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,93,False,,,0.0,,run_6/f-603/ixs-1451-1453/triple/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,95,False,,,0.0198,0.383464,run_6/f-603/ixs-1451-1453/triple/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,100,False,,,0.0,,run_6/f-603/ixs-1451-1453/triple/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,1451,1453,triple,92,False,,,0.0198,0.528874,run_6/f-603/ixs-1451-1453/triple/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,94,False,,,0.0198,0.494714,run_6/f-603/ixs-866-868/single/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,92,False,,,0.0198,0.455454,run_6/f-603/ixs-866-868/single/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,93,False,,,0.0198,0.477349,run_6/f-603/ixs-866-868/single/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,91,False,,,0.0198,0.323431,run_6/f-603/ixs-866-868/single/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,98,False,,,0.0198,0.57906,run_6/f-603/ixs-866-868/single/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,97,False,,,0.0198,0.494952,run_6/f-603/ixs-866-868/single/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,100,False,,,0.0198,0.475978,run_6/f-603/ixs-866-868/single/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,95,False,,,0.0198,0.514461,run_6/f-603/ixs-866-868/single/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,99,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,0.0,,run_6/f-603/ixs-866-868/single/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,single,96,False,,,0.0198,0.303654,run_6/f-603/ixs-866-868/single/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,92,False,,,0.0198,0.392265,run_6/f-603/ixs-866-868/triple/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,98,False,,,0.0198,0.386852,run_6/f-603/ixs-866-868/triple/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,93,False,,,0.0198,0.669738,run_6/f-603/ixs-866-868/triple/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,97,False,,,0.0198,0.582175,run_6/f-603/ixs-866-868/triple/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,100,False,,,0.0198,0.589213,run_6/f-603/ixs-866-868/triple/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,95,False,,,0.0198,0.594216,run_6/f-603/ixs-866-868/triple/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,91,False,,,0.0198,0.620337,run_6/f-603/ixs-866-868/triple/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,94,False,,,0.0198,0.376786,run_6/f-603/ixs-866-868/triple/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,99,False,,,0.0198,0.626758,run_6/f-603/ixs-866-868/triple/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,866,868,triple,96,False,,,0.0198,0.398224,run_6/f-603/ixs-866-868/triple/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,100,False,,,0.0198,0.502398,run_6/f-603/ixs-214-216/single/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,91,False,,,0.0198,0.36273,run_6/f-603/ixs-214-216/single/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,92,False,,,0.0198,0.457739,run_6/f-603/ixs-214-216/single/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,94,True,"MPI rank:    16 (out of 40)\n\nFatal error:\n1 particles communicated to PME rank 16 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension x.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n",Error.SlurmError,0.0,,run_6/f-603/ixs-214-216/single/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,96,False,,,0.0198,0.413662,run_6/f-603/ixs-214-216/single/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,99,False,,,0.0198,0.416192,run_6/f-603/ixs-214-216/single/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,93,False,,,0.0198,0.543079,run_6/f-603/ixs-214-216/single/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,97,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,0.0,,run_6/f-603/ixs-214-216/single/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,98,False,,,0.0198,0.491075,run_6/f-603/ixs-214-216/single/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,single,95,False,,,0.0198,0.556599,run_6/f-603/ixs-214-216/single/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,97,False,,,0.0198,0.608787,run_6/f-603/ixs-214-216/triple/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,91,False,,,0.0198,0.453483,run_6/f-603/ixs-214-216/triple/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,98,False,,,0.0198,0.533834,run_6/f-603/ixs-214-216/triple/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,99,False,,,0.0198,0.507821,run_6/f-603/ixs-214-216/triple/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,94,False,,,0.0198,0.610379,run_6/f-603/ixs-214-216/triple/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,92,False,,,0.0198,0.636357,run_6/f-603/ixs-214-216/triple/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,100,False,,,0.0198,0.580305,run_6/f-603/ixs-214-216/triple/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,95,False,,,0.0198,0.555616,run_6/f-603/ixs-214-216/triple/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,93,False,,,0.0198,0.480007,run_6/f-603/ixs-214-216/triple/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,96,False,,,0.0198,0.37906,run_6/f-603/ixs-214-216/triple/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,99,False,,,0.0198,0.521417,run_6/f-603/ixs-228-230/single/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,95,False,,,0.0198,0.411185,run_6/f-603/ixs-228-230/single/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,94,False,,,0.0198,0.467063,run_6/f-603/ixs-228-230/single/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,97,False,,,0.0198,0.538992,run_6/f-603/ixs-228-230/single/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,93,False,,,0.0198,0.429955,run_6/f-603/ixs-228-230/single/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,98,False,,,0.0198,0.498832,run_6/f-603/ixs-228-230/single/frame-98
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,96,False,,,0.0198,0.517551,run_6/f-603/ixs-228-230/single/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,91,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,0.0,,run_6/f-603/ixs-228-230/single/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,100,False,,,0.0198,0.452506,run_6/f-603/ixs-228-230/single/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,92,False,,,0.0198,0.551478,run_6/f-603/ixs-228-230/single/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,95,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,0.0,,run_6/f-603/ixs-228-230/triple/frame-95
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,92,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,0.0,,run_6/f-603/ixs-228-230/triple/frame-92
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,94,False,,,0.0198,0.660965,run_6/f-603/ixs-228-230/triple/frame-94
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,91,False,,,0.0,,run_6/f-603/ixs-228-230/triple/frame-91
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,99,False,,,0.0198,0.568476,run_6/f-603/ixs-228-230/triple/frame-99
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,100,False,,,0.0,,run_6/f-603/ixs-228-230/triple/frame-100
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,93,False,,,0.0198,0.554858,run_6/f-603/ixs-228-230/triple/frame-93
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,96,False,,,0.0198,0.548401,run_6/f-603/ixs-228-230/triple/frame-96
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,97,False,,,0.0198,0.345262,run_6/f-603/ixs-228-230/triple/frame-97
wethyd-warmup,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,98,False,,,0.0198,0.390093,run_6/f-603/ixs-228-230/triple/frame-98
