job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000245) needs to be non-negative\n\n,Error.GmxError,1.198,0.132514,run_6/f-603/ixs-214-216/triple/frame-96
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,214,216,triple,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000004) needs to be non-negative\n\n,Error.GmxError,1.746,0.126963,run_6/f-603/ixs-214-216/triple/frame-98
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,96,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000182) needs to be non-negative\n\n,Error.GmxError,1.698,0.131948,run_6/f-603/ixs-228-230/single/frame-96
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000090) needs to be non-negative\n\n,Error.GmxError,1.598,0.12024,run_6/f-603/ixs-228-230/single/frame-98
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,94,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000089) needs to be non-negative\n\n,Error.GmxError,1.549,0.131443,run_6/f-603/ixs-228-230/single/frame-94
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,99,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000166) needs to be non-negative\n\n,Error.GmxError,1.698,0.137739,run_6/f-603/ixs-228-230/single/frame-99
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,92,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000140) needs to be non-negative\n\n,Error.GmxError,1.798,0.131423,run_6/f-603/ixs-228-230/single/frame-92
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,93,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000193) needs to be non-negative\n\n,Error.GmxError,1.398,0.128809,run_6/f-603/ixs-228-230/single/frame-93
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000083) needs to be non-negative\n\n,Error.GmxError,1.727,0.132221,run_6/f-603/ixs-228-230/single/frame-97
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000255) needs to be non-negative\n\n,Error.GmxError,1.346,0.13172,run_6/f-603/ixs-228-230/single/frame-95
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,97,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000267) needs to be non-negative\n\n,Error.GmxError,1.098,0.129667,run_6/f-603/ixs-228-230/triple/frame-97
wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,228,230,triple,98,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000085) needs to be non-negative\n\n,Error.GmxError,1.298,0.131876,run_6/f-603/ixs-228-230/triple/frame-98
